date_evenement;categorie_evenement;type_evenement;pole;service;lieu;fonction_declarant;gravite_cloture
26/1/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;P;Activité pédiatrique ambulatoire;Salle à manger-salle TV - salle de jeux...;Cadre de santé-cadre administratif;Modérée
27/1/2009;A - Activités médicales et de soins;complication liée aux soins;R;Réanimation Pédiatrique;Chambre;Cadre de santé-cadre administratif;Majeure
28/1/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Direction des soins;Autre lieu professionnel;Cadre de santé-cadre administratif;Modérée
24/1/2009;B - Organisation des soins - Relations avec le patient;transport de patient;P;Pneumologie - Allergologie pédiatrique;Autre lieu de soins;Infirmier-infirmier spécialisé-puéricultrice;Majeure
29/1/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;P;Neurologie- métabolisme-endocrinologie-diabétologie pédiatrique;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
28/1/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;P;Unité d'Immunologie et d'Hématologie pédiatriques;Poste de soins;Cadre de santé-cadre administratif;Modérée
27/1/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Autre lieu commun;Ouvrier-agent technique;Catastrophique
29/1/2009;C - Vie hospitalière;Incidents liés aux chantiers;R;CUDR;Parking - cour - jardin;Cadre de santé-cadre administratif;Majeure
26/1/2009;A - Activités médicales et de soins;autre (à préciser);A;Urologie;Chambre;Cadre de santé-cadre administratif;Majeure
30/1/2009;C - Vie hospitalière;panne ou perte de matériel;A;Ophtalmologie;Ascenseur;Aide-soignant-ASH;Majeure
30/1/2009;C - Vie hospitalière;panne ou perte de matériel;A;Hématologie clinique adultes;Chambre;Cadre de santé-cadre administratif;Modérée
30/1/2009;B - Organisation des soins - Relations avec le patient;autre (à préciser);Z;Direction de la qualité / GDR;Autre lieu professionnel;Médecin;Modérée
30/1/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;R;CUDR;Consultations - radio - salle d'examens;Médecin;Mineure
1/2/2009;B - Organisation des soins - Relations avec le patient;transport de patient;P;Pédiatrie Générale;Ascenseur;Aide-soignant-ASH;Modérée
1/2/2009;D - Vigilances;matériovigilance;P;Unité d'Immunologie et d'Hématologie pédiatriques;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
2/2/2009;C - Vie hospitalière;salubrité-propreté des locaux;R;Anesthésie-Réanimation;Autre lieu professionnel;Cadre de santé-cadre administratif;Majeure
2/2/2009;C - Vie hospitalière;panne ou perte de matériel;A;consultations multidisciplinaires;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Modérée
2/2/2009;C - Vie hospitalière;linge;A;Ophtalmologie;Magasin - lingerie;Aide-soignant-ASH;Modérée
2/2/2009;C - Vie hospitalière;magasin;A;Ophtalmologie;Poste de soins;Cadre de santé-cadre administratif;Majeure
2/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Direction des finances et de la recherche;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Majeure
2/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;M;Neuro-chirurgie;Autre lieu professionnel;Cadre de santé-cadre administratif;Mineure
2/2/2009;B - Organisation des soins - Relations avec le patient;autre (à préciser);A;consultations multidisciplinaires;Poste de soins;Cadre de santé-cadre administratif;Mineure
30/1/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;A;Infectiologie;;Cadre de santé-cadre administratif;Modérée
13/1/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;A;Ophtalmologie;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Majeure
2/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Majeure
3/2/2009;C - Vie hospitalière;panne ou perte de matériel;A;Hématologie clinique adultes;Tout le service;Cadre de santé-cadre administratif;Majeure
2/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;P;Activité pédiatrique ambulatoire;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Mineure
3/2/2009;C - Vie hospitalière;panne ou perte de matériel;M;Bloc CCI;Autre lieu professionnel;Cadre de santé-cadre administratif;Majeure
3/2/2009;C - Vie hospitalière;panne ou perte de matériel;B;Bactériologie-Virologie;Laboratoires - pharmacie;Technicien-manipulateur-préparateur;Modérée
3/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;M;Gastroentérologie & nutrition pédiatriques;Autre lieu professionnel;Cadre de santé-cadre administratif;Modérée
29/1/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Parking - cour - jardin;Ouvrier-agent technique;Majeure
30/1/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Parking - cour - jardin;Ouvrier-agent technique;Catastrophique
2/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Parking - cour - jardin;Ouvrier-agent technique;Catastrophique
30/1/2009;B - Organisation des soins - Relations avec le patient;erreur d'identification;A;Urologie;Poste de soins;Cadre de santé-cadre administratif;Mineure
2/2/2009;C - Vie hospitalière;autre (à préciser);A;Transplantation & Réanimation adultes;Autre lieu professionnel;Cadre de santé-cadre administratif;Modérée
2/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Services techniques;Locaux des services techniques;Ouvrier-agent technique;Mineure
4/2/2009;B - Organisation des soins - Relations avec le patient;risques professionnels;M;Gastroentérologie & nutrition pédiatriques;Circulation : couloir - escalier - galerie - passerelle...;Aide-soignant-ASH;Modérée
5/2/2009;B - Organisation des soins - Relations avec le patient;difficulté hospitalisation ou transfert;M;Chirurgie viscérale;Salle d'attente-hall - caisse - accueil;Médecin;Modérée
5/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;P;Pneumologie - Allergologie pédiatrique;Vestiaire;Médecin;Majeure
2/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;M;Chirurgie viscérale;Chambre;Cadre de santé-cadre administratif;Modérée
5/2/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Ophtalmologie;Salle à manger-salle TV - salle de jeux...;Infirmier-infirmier spécialisé-puéricultrice;Mineure
6/2/2009;C - Vie hospitalière;magasin;M;Néphrologie pédiatrique;Sans objet ou lieu inconnu ( fugues - pertes ...);Cadre de santé-cadre administratif;Majeure
6/2/2009;C - Vie hospitalière;transport logistique;M;Gastroentérologie & nutrition pédiatriques;Tout l'hôpital;Aide-soignant-ASH;Modérée
31/1/2009;B - Organisation des soins - Relations avec le patient;autre (à préciser);A;Hématologie clinique adultes;Tout le service;Infirmier-infirmier spécialisé-puéricultrice;Majeure
7/2/2009;C - Vie hospitalière;panne ou perte de matériel;Q;Chirurgie cardiaque pédiatrique;Chambre;Cadre de santé-cadre administratif;Mineure
8/2/2009;C - Vie hospitalière;restauration;P;Unité d'Immunologie et d'Hématologie pédiatriques;Office alimentaire;Aide-soignant-ASH;Modérée
8/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;M;Chirurgie viscérale;Chambre;Cadre de santé-cadre administratif;Modérée
9/2/2009;C - Vie hospitalière;magasin;P;Unité d'Immunologie et d'Hématologie pédiatriques;Chambre;Cadre de santé-cadre administratif;Modérée
8/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Autre lieu professionnel;Ouvrier-agent technique;Catastrophique
9/2/2009;D - Vigilances;Réactovigilance;R;CUDR;Poste de soins;Cadre de santé-cadre administratif;Mineure
10/2/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;P;Pédiatrie Générale;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Majeure
9/2/2009;B - Organisation des soins - Relations avec le patient;risques professionnels;B;Bactériologie-Virologie;Laboratoires - pharmacie;Cadre de santé-cadre administratif;Majeure
10/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Majeure
10/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Poste de soins;Ouvrier-agent technique;Majeure
10/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Catastrophique
10/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Majeure
10/2/2009;C - Vie hospitalière;salubrité-propreté des locaux;Z;Sécurité incendie;Circulation : couloir - escalier - galerie - passerelle...;Ouvrier-agent technique;Majeure
11/2/2009;B - Organisation des soins - Relations avec le patient;transport de patient;A;Hématologie clinique adultes;Sans objet ou lieu inconnu ( fugues - pertes ...);Infirmier-infirmier spécialisé-puéricultrice;Majeure
10/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Salle d'attente-hall - caisse - accueil;Ouvrier-agent technique;Catastrophique
11/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;A;consultations multidisciplinaires;Consultations - radio - salle d'examens;Cadre de santé-cadre administratif;Majeure
11/2/2009;D - Vigilances;biovigilance;A;Biothérapie;Laboratoires - pharmacie;Technicien-manipulateur-préparateur;Majeure
11/2/2009;C - Vie hospitalière;restauration;P;Pédiatrie Générale;Office alimentaire;Aide-soignant-ASH;Mineure
11/2/2009;A - Activités médicales et de soins;autre (à préciser);P;Pédiatrie Générale;Chambre;Aide-soignant-ASH;Modérée
11/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;A;Ophtalmologie;Consultations - radio - salle d'examens;Cadre de santé-cadre administratif;Modérée
11/2/2009;A - Activités médicales et de soins;circuit médicaments - dispositifs médicaux stériles;P;Pneumologie - Allergologie pédiatrique;;Infirmier-infirmier spécialisé-puéricultrice;Modérée
11/2/2009;C - Vie hospitalière;salubrité-propreté des locaux;A;Néphrologie adulte;Tout le service;Cadre de santé-cadre administratif;Majeure
12/2/2009;B - Organisation des soins - Relations avec le patient;transport de patient;M;Neuro-chirurgie;Chambre;Cadre de santé-cadre administratif;Modérée
12/2/2009;A - Activités médicales et de soins;autre (à préciser);M;Gastroentérologie & nutrition pédiatriques;Consultations - radio - salle d'examens;Cadre de santé-cadre administratif;Majeure
13/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;I;Radiologie pédiatrie;Salle d'attente-hall - caisse - accueil;Cadre de santé-cadre administratif;Modérée
13/2/2009;C - Vie hospitalière;linge;P;Pédiatrie Générale;Tout le service;Infirmier-infirmier spécialisé-puéricultrice;Majeure
14/2/2009;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;M;Chirurgie viscérale;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
13/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;I;Radiologie pédiatrie;Salle d'opération/salle de réveil;Technicien-manipulateur-préparateur;Modérée
12/2/2009;A - Activités médicales et de soins;complication médicale ou chirurgicale inattendue;Q;Maternité site Brune;;Sage femme;Majeure
17/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Sécurité incendie;Office alimentaire;Ouvrier-agent technique;Majeure
17/2/2009;C - Vie hospitalière;panne ou perte de matériel;A;Transplantation & Réanimation adultes;Circulation : couloir - escalier - galerie - passerelle...;Cadre de santé-cadre administratif;Modérée
17/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Direction des finances et de la recherche;Bureaux - locaux administratifs - archives;Personnel administratif;Majeure
18/2/2009;A - Activités médicales et de soins;circuit médicaments - dispositifs médicaux stériles;R;CUDR;Autre lieu professionnel;Infirmier-infirmier spécialisé-puéricultrice;Modérée
16/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;Z;Restauration;Magasin - lingerie;Ouvrier-agent technique;Mineure
19/2/2009;C - Vie hospitalière;vol ou agression ou dégradation ou sécurité incendie;P;Hôpital de jour multidisciplinaire;Salle d'attente-hall - caisse - accueil;Infirmier-infirmier spécialisé-puéricultrice;Catastrophique
18/2/2009;A - Activités médicales et de soins;autre (à préciser);I;Radiologie pédiatrie;Consultations - radio - salle d'examens;Technicien-manipulateur-préparateur;Modérée
18/2/2009;D - Vigilances;Nutrivigilance;M;Néphrologie pédiatrique;Chambre;Cadre de santé-cadre administratif;Mineure
19/2/2009;B - Organisation des soins - Relations avec le patient;autre (à préciser);M;Gastroentérologie & nutrition pédiatriques;Chambre;Infirmier-infirmier spécialisé-puéricultrice;Modérée
19/2/2009;C - Vie hospitalière;salubrité-propreté des locaux;B;Bactériologie-Virologie;Tout le service;Cadre de santé-cadre administratif;Majeure
18/2/2009;B - Organisation des soins - Relations avec le patient;erreur d'identification;A;Hématologie clinique adultes;Sans objet ou lieu inconnu ( fugues - pertes ...);Infirmier-infirmier spécialisé-puéricultrice;Modérée
19/2/2009;C - Vie hospitalière;panne ou perte de matériel;A;Néphrologie adulte;Bureaux - locaux administratifs - archives;Cadre de santé-cadre administratif;Majeure
