date_evenement;categorie_evenement;type_evenement;pole;service;lieu;fonction_declarant;gravite_cloture
5/12/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu professionnel;Cadre de sante-cadre administratif;Mineure
4/12/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Cadre de sante-cadre administratif;Mineure
19/11/2008;C - Vie hospitaliere;magasin;B;Biochimie B;Sans objet ou lieu inconnu ( fugues - pertes ...);Cadre de sante-cadre administratif;Majeure
5/12/2008;D - Vigilances;materiovigilance;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Cadre de sante-cadre administratif;Majeure
4/12/2008;A - Activites medicales et de soins;circuit medicaments - dispositifs medicaux steriles;A;Hematologie clinique adultes;Bureaux - locaux administratifs - archives;Medecin;Majeure
4/12/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Cadre de sante-cadre administratif;Moderee
5/12/2008;B - Organisation des soins - Relations avec le patient;deprogrammation d acte(s);I;Radiologie pediatrie;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Moderee
6/12/2008;A - Activites medicales et de soins;complication liee aux soins;M;Gastroenterologie  et nutrition pediatriques;Chambre;Aide-soignant-ASH;Moderee
7/12/2008;A - Activites medicales et de soins;autre A;P;Pneumologie - Allergologie pediatrique;Laboratoires - pharmacie;Infirmier-infirmier specialise-puericultrice;Majeure
7/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des finances et de la recherche;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Majeure
8/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Ophtalmologie;Ascenseur;Cadre de sante-cadre administratif;Majeure
8/12/2008;C - Vie hospitaliere;restauration;M;Gastroenterologie  et nutrition pediatriques;Office alimentaire;Aide-soignant-ASH;Mineure
8/12/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
7/12/2008;D - Vigilances;materiovigilance;M;Gastroenterologie  et nutrition pediatriques;Circulation : couloir - escalier - galerie - passerelle...;Aide-soignant-ASH;Moderee
9/12/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction des finances et de la recherche;Non precise;Personnel administratif;Moderee
6/12/2008;D - Vigilances;materiovigilance;R;Anesthesie-Reanimation;Chambre;Cadre de sante-cadre administratif;Majeure
9/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction de la logistique et des achats;Chambre;Aide-soignant-ASH;Majeure
9/12/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction de la logistique et des achats;Ascenseur;Cadre de sante-cadre administratif;Catastrophique
4/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Securite generale, accueil, standard;Bureaux - locaux administratifs - archives;Personnel administratif;Mineure
9/12/2008;C - Vie hospitaliere;panne ou perte de materiel;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Medecin;Moderee
9/12/2008;A - Activites medicales et de soins;autre A;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Medecin;Moderee
2/12/2008;B - Organisation des soins - Relations avec le patient;autre B;M;Gastroenterologie  et nutrition pediatriques;Tout le service;Infirmier-infirmier specialise-puericultrice;Moderee
9/12/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction de la logistique et des achats;Ascenseur;Cadre de sante-cadre administratif;Catastrophique
10/12/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu professionnel;Cadre de sante-cadre administratif;Mineure
9/12/2008;A - Activites medicales et de soins;autre A;R;Anesthesie-Reanimation;Salle d operation/salle de reveil;Ouvrier-agent technique;Majeure
10/12/2008;C - Vie hospitaliere;restauration;A;Hematologie clinique adultes;Salle a manger-salle TV - salle de jeux...;Medecin;Catastrophique
10/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Consultations - radio - salle d examens;Medecin;Majeure
11/12/2008;C - Vie hospitaliere;panne ou perte de materiel;Q;Maternite N-B;Chambre;Sage femme;Majeure
11/12/2008;B - Organisation des soins - Relations avec le patient;risques professionnels;Z;Direction strategie, qualite;Locaux poubelles/dechets;Cadre de sante-cadre administratif;Moderee
11/12/2008;C - Vie hospitaliere;linge;Q;Cardiologie pediatrique;Vestiaire;Infirmier-infirmier specialise-puericultrice;Moderee
11/12/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction des soins;Laboratoires - pharmacie;Cadre de sante-cadre administratif;Majeure
12/12/2008;C - Vie hospitaliere;magasin;Q;Maternite N-B;Poste de soins;Sage femme;Moderee
11/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Chirurgie cardiaque pediatrique;Non precise;Cadre de sante-cadre administratif;Majeure
4/12/2008;C - Vie hospitaliere;incidents lies aux chantiers;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu professionnel;Cadre de sante-cadre administratif;Moderee
28/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction strategie, qualite;Tout le service;Cadre de sante-cadre administratif;Majeure
5/12/2008;A - Activites medicales et de soins;complication liee aux soins;P;Pediatrie generale;Chambre;Cadre de sante-cadre administratif;Majeure
12/12/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Urologie;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
13/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Unite d Immunologie et d Hematologie pediatriques;Circulation : couloir - escalier - galerie - passerelle...;Infirmier-infirmier specialise-puericultrice;Mineure
14/12/2008;A - Activites medicales et de soins;autre A;M;Neuro-chirurgie;Consultations - radio - salle d examens;Aide-soignant-ASH;Moderee
14/12/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
13/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu professionnel;Cadre de sante-cadre administratif;Moderee
16/12/2008;C - Vie hospitaliere;magasin;P;Pediatrie generale;Magasin - lingerie;Cadre de sante-cadre administratif;Moderee
16/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Autre lieu commun;Secretaire-agent administratif;Majeure
7/12/2008;A - Activites medicales et de soins;complication liee aux soins;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Majeure
16/12/2008;D - Vigilances;materiovigilance;P;Unite d Immunologie et d Hematologie pediatriques;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
17/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Bureaux - locaux administratifs - archives;Secretaire-agent administratif;Moderee
2/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Bureaux - locaux administratifs - archives;Medecin;Moderee
17/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Non precise;Cadre de sante-cadre administratif;Moderee
11/12/2008;D - Vigilances;materiovigilance;Q;Cardiologie pediatrique;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Moderee
17/12/2008;C - Vie hospitaliere;incidents lies aux chantiers;Q;Cardiologie pediatrique;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Moderee
1/12/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Nephrologie pediatrique;Salle d attente-hall - caisse - accueil;Cadre de sante-cadre administratif;Moderee
17/12/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Hematologie clinique adultes;Consultations - radio - salle d examens;Medecin;Majeure
17/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Consultations - radio - salle d examens;Medecin;Majeure
29/11/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Z;Direction des soins;Laboratoires - pharmacie;Cadre de sante-cadre administratif;Majeure
18/12/2008;D - Vigilances;materiovigilance;A;Nephrologie adulte;Autre lieu professionnel;Cadre de sante-cadre administratif;Catastrophique
16/12/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Chirurgie orthopedique pediatrique;Bureaux - locaux administratifs - archives;Infirmier-infirmier specialise-puericultrice;Mineure
11/12/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Direction des ressources humaines;Bureaux - locaux administratifs - archives;Personnel administratif;Mineure
18/12/2008;B - Organisation des soins - Relations avec le patient;autre B;M;Bloc CCI;Salle d operation/salle de reveil;Infirmier-infirmier specialise-puericultrice;Majeure
18/12/2008;B - Organisation des soins - Relations avec le patient;autre B;A;Biotherapie;Tout le service;Cadre de sante-cadre administratif;Majeure
18/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Bureaux - locaux administratifs - archives;Secretaire-agent administratif;Moderee
18/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
19/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
18/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Biotherapie;Laboratoires - pharmacie;Technicien-manipulateur-preparateur;Majeure
19/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Urologie;Autre lieu commun;Cadre de sante-cadre administratif;Majeure
19/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Bureaux - locaux administratifs - archives;Secretaire-agent administratif;Moderee
19/12/2008;C - Vie hospitaliere;panne ou perte de materiel;P;Unite d Immunologie et d Hematologie pediatriques;Autre lieu professionnel;Cadre de sante-cadre administratif;Mineure
19/12/2008;D - Vigilances;materiovigilance;A;Nephrologie adulte;Tout le service;Cadre de sante-cadre administratif;Majeure
20/12/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Infectiologie;Chambre;Infirmier-infirmier specialise-puericultrice;Mineure
21/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;M;Chirurgie viscerale;Autre lieu commun;Cadre de sante-cadre administratif;Moderee
22/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;B;Laboratoire d hematologie;Sans objet ou lieu inconnu ( fugues - pertes ...);Cadre de sante-cadre administratif;Moderee
22/12/2008;B - Organisation des soins - Relations avec le patient;autre B;M;ORL;Consultations - radio - salle d examens;Cadre de sante-cadre administratif;Majeure
23/12/2008;D - Vigilances;materiovigilance;M;Gastroenterologie  et nutrition pediatriques;Autre lieu de soins;Cadre de sante-cadre administratif;Majeure
23/12/2008;C - Vie hospitaliere;incidents lies aux chantiers;Z;Securite incendie;Circulation : couloir - escalier - galerie - passerelle...;Personnel administratif;Majeure
23/12/2008;B - Organisation des soins - Relations avec le patient;chute de patient ou de personnel;A;Transplantation  et Reanimation adultes;Chambre;Infirmier-infirmier specialise-puericultrice;Moderee
23/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Bureaux - locaux administratifs - archives;Secretaire-agent administratif;Moderee
23/12/2008;A - Activites medicales et de soins;circuit medicaments - dispositifs medicaux steriles;P;Unite d Immunologie et d Hematologie pediatriques;Poste de soins;Infirmier-infirmier specialise-puericultrice;Mineure
20/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Infectiologie;Tout le service;Cadre de sante-cadre administratif;Majeure
24/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Bureaux - locaux administratifs - archives;Secretaire-agent administratif;Moderee
24/12/2008;C - Vie hospitaliere;panne ou perte de materiel;Z;Restauration;Autre lieu professionnel;Ouvrier-agent technique;Majeure
24/12/2008;C - Vie hospitaliere;incidents lies aux chantiers;Z;Securite incendie;Ascenseur;Personnel administratif;Catastrophique
24/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Infectiologie;Chambre;Infirmier-infirmier specialise-puericultrice;Majeure
25/12/2008;D - Vigilances;materiovigilance;A;Bloc operatoire du pole;Salle d operation/salle de reveil;Infirmier-infirmier specialise-puericultrice;Majeure
26/12/2008;A - Activites medicales et de soins;dossier medical et de soins;A;Biotherapie;Autre lieu de soins;Technicien-manipulateur-preparateur;Majeure
26/12/2008;C - Vie hospitaliere;transport logistique;M;Chirurgie viscerale;Tout le service;Cadre de sante-cadre administratif;Moderee
28/12/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Tout le service;Medecin;Catastrophique
27/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;Q;Maternite N-B;Bureaux - locaux administratifs - archives;Sage femme;Moderee
29/12/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Chirurgie orthopedique pediatrique;Bureaux - locaux administratifs - archives;Cadre de sante-cadre administratif;Moderee
29/12/2008;C - Vie hospitaliere;vol ou agression ou degradation ou securite incendie;A;Urologie;Chambre;Infirmier-infirmier specialise-puericultrice;Majeure
29/12/2008;B - Organisation des soins - Relations avec le patient;transport de patient;R;Anesthesie-Reanimation;Tout le service;Medecin;Majeure
30/12/2008;A - Activites medicales et de soins;circuit medicaments - dispositifs medicaux steriles;P;Hopital de jour multidisciplinaire;Chambre;Cadre de sante-cadre administratif;Moderee
30/12/2008;B - Organisation des soins - Relations avec le patient;autre B;Z;Services techniques;Chambre;Ingenieur-responsable des services techniques;Catastrophique
30/12/2008;C - Vie hospitaliere;panne ou perte de materiel;M;Neuro-chirurgie;Salle d operation/salle de reveil;Medecin;Majeure
9/1/2008;C - Vie hospitaliere;panne ou perte de materiel;A;Hematologie clinique adultes;Bureaux - locaux administratifs - archives;Secretaire-agent administratif;Majeure
